"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"Altersklasse - Total"	"20-24 Jahre"	"25-29 Jahre"	"30-34 Jahre"	"35-39 Jahre"
"2015"	"......4231 Dietwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	621	48	29	42	55
"2015"	"......4231 Dietwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	272	41	21	19	11
"2015"	"......4231 Dietwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	22	0	0	0	0
"2015"	"......4231 Dietwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	48	0	1	2	5
"2015"	"......4232 Geltwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	98	7	11	10	8
"2015"	"......4232 Geltwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	42	7	10	2	1
"2015"	"......4232 Geltwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0	0	0
"2015"	"......4232 Geltwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	0	0	0	0
"2015"	"......4233 Kallern"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	162	13	9	7	13
"2015"	"......4233 Kallern"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	70	13	8	3	3
"2015"	"......4233 Kallern"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	0	0	0	0
"2015"	"......4233 Kallern"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......4234 Merenschwand"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1640	100	93	102	110
"2015"	"......4234 Merenschwand"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	664	89	61	34	26
"2015"	"......4234 Merenschwand"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	82	0	0	0	0
"2015"	"......4234 Merenschwand"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	100	0	1	1	3
"2015"	"......4235 Mühlau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	519	27	27	34	35
"2015"	"......4235 Mühlau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	213	26	14	15	6
"2015"	"......4235 Mühlau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	34	0	0	0	0
"2015"	"......4235 Mühlau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	30	0	0	0	2
"2015"	"......4236 Muri (AG)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3809	239	267	245	231
"2015"	"......4236 Muri (AG)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1542	213	181	109	39
"2015"	"......4236 Muri (AG)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	284	0	0	0	1
"2015"	"......4236 Muri (AG)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	307	0	5	7	18
"2015"	"......4237 Oberrüti"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	753	55	50	53	57
"2015"	"......4237 Oberrüti"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	333	52	41	23	11
"2015"	"......4237 Oberrüti"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	32	0	0	0	0
"2015"	"......4237 Oberrüti"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	46	0	0	0	4
"2015"	"......4238 Rottenschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	374	17	16	26	19
"2015"	"......4238 Rottenschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	130	17	11	13	0
"2015"	"......4238 Rottenschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	25	0	0	0	0
"2015"	"......4238 Rottenschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	41	0	0	1	2
"2015"	"......4239 Sins"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2093	138	119	123	113
"2015"	"......4239 Sins"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	872	127	73	44	22
"2015"	"......4239 Sins"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	127	0	0	0	0
"2015"	"......4239 Sins"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	153	1	1	2	5
"2015"	"......4240 Waltenschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1368	70	88	79	75
"2015"	"......4240 Waltenschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	519	66	58	24	17
"2015"	"......4240 Waltenschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	82	0	0	0	1
"2015"	"......4240 Waltenschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	136	0	0	1	2
"2015"	"......4251 Hellikon"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	410	18	21	30	22
"2015"	"......4251 Hellikon"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	160	17	16	13	5
"2015"	"......4251 Hellikon"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	32	0	0	0	0
"2015"	"......4251 Hellikon"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	20	0	0	2	0
"2015"	"......4252 Kaiseraugst"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2751	148	160	212	173
"2015"	"......4252 Kaiseraugst"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1003	138	91	64	41
"2015"	"......4252 Kaiseraugst"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	210	0	0	1	0
"2015"	"......4252 Kaiseraugst"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	285	1	1	8	17
"2015"	"......4253 Magden"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1980	103	77	109	125
"2015"	"......4253 Magden"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	723	98	55	33	26
"2015"	"......4253 Magden"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	125	0	0	0	2
"2015"	"......4253 Magden"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	136	0	2	3	5
"2015"	"......4254 Möhlin"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5418	310	325	382	385
"2015"	"......4254 Möhlin"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2104	272	211	149	81
"2015"	"......4254 Möhlin"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	386	0	0	0	1
"2015"	"......4254 Möhlin"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	447	0	4	12	23
"2015"	"......4255 Mumpf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	649	42	28	30	41
"2015"	"......4255 Mumpf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	239	39	17	8	8
"2015"	"......4255 Mumpf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	39	0	0	0	0
"2015"	"......4255 Mumpf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	63	0	0	1	2
"2015"	"......4256 Obermumpf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	520	36	27	38	32
"2015"	"......4256 Obermumpf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	195	34	15	13	5
"2015"	"......4256 Obermumpf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	46	0	0	0	1
"2015"	"......4256 Obermumpf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	33	0	1	0	3
"2015"	"......4257 Olsberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	165	5	1	9	6
"2015"	"......4257 Olsberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	45	4	1	4	1
"2015"	"......4257 Olsberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	0	0	0	0
"2015"	"......4257 Olsberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......4258 Rheinfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6584	344	456	537	465
"2015"	"......4258 Rheinfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2460	297	280	223	135
"2015"	"......4258 Rheinfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	502	0	0	2	5
"2015"	"......4258 Rheinfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	741	0	14	18	38
"2015"	"......4259 Schupfart"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	361	18	15	24	29
"2015"	"......4259 Schupfart"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	129	18	12	9	9
"2015"	"......4259 Schupfart"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	26	0	0	0	0
"2015"	"......4259 Schupfart"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	0	0	2	4
"2015"	"......4260 Stein (AG)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1530	85	122	104	98
"2015"	"......4260 Stein (AG)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	551	68	67	39	14
"2015"	"......4260 Stein (AG)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	111	0	0	0	0
"2015"	"......4260 Stein (AG)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	179	0	4	6	7
"2015"	"......4261 Wallbach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	950	56	44	46	56
"2015"	"......4261 Wallbach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	346	55	35	18	12
"2015"	"......4261 Wallbach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	69	0	0	0	0
"2015"	"......4261 Wallbach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	62	0	1	3	4
"2015"	"......4262 Wegenstetten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	533	27	18	24	28
"2015"	"......4262 Wegenstetten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	197	25	14	6	8
"2015"	"......4262 Wegenstetten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	43	0	0	0	0
"2015"	"......4262 Wegenstetten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	30	0	0	0	3
"2015"	"......4263 Zeiningen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1160	58	60	66	59
"2015"	"......4263 Zeiningen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	432	55	42	23	11
"2015"	"......4263 Zeiningen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	80	0	0	1	0
"2015"	"......4263 Zeiningen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	96	0	0	3	4
"2015"	"......4264 Zuzgen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	438	20	17	17	31
"2015"	"......4264 Zuzgen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	170	20	14	10	5
"2015"	"......4264 Zuzgen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	28	0	0	0	0
"2015"	"......4264 Zuzgen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	0	0	0	3
"2015"	"......4271 Aarburg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3786	254	329	322	240
"2015"	"......4271 Aarburg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1490	195	185	108	59
"2015"	"......4271 Aarburg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	285	0	0	2	2
"2015"	"......4271 Aarburg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	307	0	4	11	21
"2015"	"......4272 Attelwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	143	10	9	10	5
"2015"	"......4272 Attelwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	59	9	4	4	0
"2015"	"......4272 Attelwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......4272 Attelwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	0	0	0	1
"2015"	"......4273 Bottenwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	409	19	22	30	23
"2015"	"......4273 Bottenwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	159	19	19	13	5
"2015"	"......4273 Bottenwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	31	0	0	0	1
"2015"	"......4273 Bottenwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	31	0	0	0	0
"2015"	"......4274 Brittnau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1945	104	111	125	91
"2015"	"......4274 Brittnau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	761	100	80	45	26
"2015"	"......4274 Brittnau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	134	0	0	0	0
"2015"	"......4274 Brittnau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	127	0	1	2	2
"2015"	"......4275 Kirchleerau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	424	24	28	38	27
"2015"	"......4275 Kirchleerau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	175	22	17	12	10
"2015"	"......4275 Kirchleerau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	37	0	0	0	0
"2015"	"......4275 Kirchleerau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	32	0	0	1	0
"2015"	"......4276 Kölliken"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2167	124	140	149	139
"2015"	"......4276 Kölliken"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	865	114	91	55	36
"2015"	"......4276 Kölliken"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	150	0	0	1	0
"2015"	"......4276 Kölliken"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	192	0	4	5	17
"2015"	"......4277 Moosleerau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	434	24	31	28	25
"2015"	"......4277 Moosleerau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	181	23	23	13	4
"2015"	"......4277 Moosleerau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	28	0	0	0	0
"2015"	"......4277 Moosleerau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	29	0	0	1	0
"2015"	"......4279 Murgenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1404	87	60	85	96
"2015"	"......4279 Murgenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	507	73	35	29	19
"2015"	"......4279 Murgenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	118	0	0	0	0
"2015"	"......4279 Murgenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	102	0	0	4	7
"2015"	"......4280 Oftringen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6573	431	549	512	439
"2015"	"......4280 Oftringen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2481	354	314	174	93
"2015"	"......4280 Oftringen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	487	0	0	0	1
"2015"	"......4280 Oftringen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	546	0	5	21	27
"2015"	"......4281 Reitnau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	625	38	35	38	41
"2015"	"......4281 Reitnau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	270	31	28	15	6
"2015"	"......4281 Reitnau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	39	0	0	0	0
"2015"	"......4281 Reitnau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	37	1	0	2	2
"2015"	"......4282 Rothrist"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4318	231	251	317	325
"2015"	"......4282 Rothrist"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1623	198	151	99	68
"2015"	"......4282 Rothrist"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	376	0	0	0	1
"2015"	"......4282 Rothrist"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	354	0	6	14	27
"2015"	"......4283 Safenwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1838	94	106	126	112
"2015"	"......4283 Safenwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	664	81	64	45	23
"2015"	"......4283 Safenwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	137	0	0	0	0
"2015"	"......4283 Safenwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	188	0	1	4	10
"2015"	"......4284 Staffelbach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	528	33	30	39	39
"2015"	"......4284 Staffelbach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	203	31	17	18	9
"2015"	"......4284 Staffelbach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	46	0	0	0	0
"2015"	"......4284 Staffelbach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	37	0	0	2	4
"2015"	"......4285 Strengelbach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2236	128	129	126	148
"2015"	"......4285 Strengelbach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	825	107	80	43	39
"2015"	"......4285 Strengelbach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	168	0	0	1	0
"2015"	"......4285 Strengelbach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	175	1	2	6	8
"2015"	"......4286 Uerkheim"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	672	36	36	42	38
"2015"	"......4286 Uerkheim"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	252	33	26	14	8
"2015"	"......4286 Uerkheim"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	47	0	0	0	0
"2015"	"......4286 Uerkheim"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	53	0	0	3	2
"2015"	"......4287 Vordemwald"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	967	38	46	68	59
"2015"	"......4287 Vordemwald"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	355	37	38	26	18
"2015"	"......4287 Vordemwald"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	87	0	0	0	0
"2015"	"......4287 Vordemwald"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	86	0	0	3	2
"2015"	"......4288 Wiliberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	77	2	1	6	4
"2015"	"......4288 Wiliberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	24	2	1	1	1
"2015"	"......4288 Wiliberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0	0	0
"2015"	"......4288 Wiliberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......4289 Zofingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5839	310	507	470	394
"2015"	"......4289 Zofingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2464	279	385	228	127
"2015"	"......4289 Zofingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	500	0	0	1	2
"2015"	"......4289 Zofingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	582	0	5	19	32
"2015"	"......4301 Baldingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	138	13	6	5	7
"2015"	"......4301 Baldingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	54	13	5	2	1
"2015"	"......4301 Baldingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......4301 Baldingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......4302 Böbikon"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	78	2	3	4	1
"2015"	"......4302 Böbikon"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	21	2	1	2	0
"2015"	"......4302 Böbikon"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......4302 Böbikon"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	0	0	0	0
"2015"	"......4303 Böttstein"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1879	126	102	118	109
"2015"	"......4303 Böttstein"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	580	97	50	23	18
"2015"	"......4303 Böttstein"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	167	0	0	1	0
"2015"	"......4303 Böttstein"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	138	0	2	4	9
"2015"	"......4304 Döttingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1845	114	134	110	109
"2015"	"......4304 Döttingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	650	94	71	28	14
"2015"	"......4304 Döttingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	159	0	0	1	1
"2015"	"......4304 Döttingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	151	1	4	7	7
"2015"	"......4305 Endingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1256	60	67	72	76
"2015"	"......4305 Endingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	502	57	44	27	19
"2015"	"......4305 Endingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	70	0	0	0	3
"2015"	"......4305 Endingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	106	0	0	6	4
"2015"	"......4306 Fisibach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	205	8	8	17	21
"2015"	"......4306 Fisibach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	81	6	6	10	5
"2015"	"......4306 Fisibach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......4306 Fisibach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	13	0	0	0	1
"2015"	"......4307 Full-Reuenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	419	21	19	25	26
"2015"	"......4307 Full-Reuenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	153	20	13	9	8
