"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"90-94 Jahre"	"95-99 Jahre"	"100 Jahre und mehr"
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	108	27	4
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	2	1
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	90	23	3
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	0	0
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	73	13	4
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	10	1	0
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	51	11	4
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	1	0
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	10	4	0
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	3	0
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	92	32	2
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	7	3	0
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	67	25	2
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	2	0
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	69	4	1
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	2	0
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	53	1	1
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	1	0
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	35	5	0
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	4	0
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	0	0
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	13	1	0
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	13	1	0
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	88	19	2
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	2	0
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	64	14	1
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	1	1
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	100	32	3
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	8	1	0
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	76	30	3
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	1	0
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	45	12	1
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	1
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	35	11	0
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	7	3	0
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	3	0
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	100	20	2
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	0	0
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	77	19	1
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	0	1
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	1	1
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	1	1
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	39	7	0
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	28	7	0
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	2	0
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	0
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	0	0
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	1	0
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	1	0
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	32	4	0
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	0	0
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	26	4	0
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	0	0
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	1	0
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	0
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	1	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	1	0
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	1	0
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	2	0
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	1	0
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	1	0
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	7	0	1
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	1
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	8	2	1
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	1	1
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	22	3	0
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	0	0
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	16	2	0
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	32	1	1
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	29	1	1
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	16	6	1
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	13	6	1
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	0	0
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	1	0
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	0
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	16	2	0
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	2	0
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	57	17	3
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	2	1
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	41	13	2
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0
"2015"	"......2830 Lupsingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	7	0	0
"2015"	"......2830 Lupsingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2830 Lupsingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0
"2015"	"......2830 Lupsingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......2831 Pratteln"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	79	14	1
"2015"	"......2831 Pratteln"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	0	0
"2015"	"......2831 Pratteln"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	61	13	1
"2015"	"......2831 Pratteln"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	1	0
"2015"	"......2832 Ramlinsburg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......2832 Ramlinsburg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2832 Ramlinsburg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......2832 Ramlinsburg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......2833 Seltisberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	0	0
"2015"	"......2833 Seltisberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2833 Seltisberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......2833 Seltisberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2834 Ziefen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	13	6	0
"2015"	"......2834 Ziefen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	0
"2015"	"......2834 Ziefen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	5	0
"2015"	"......2834 Ziefen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2841 Anwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	1	0
"2015"	"......2841 Anwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2841 Anwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	0
"2015"	"......2841 Anwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2842 Böckten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	0	0
"2015"	"......2842 Böckten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2842 Böckten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......2842 Böckten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......2843 Buckten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	0	0
"2015"	"......2843 Buckten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2843 Buckten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......2843 Buckten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2844 Buus"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	0	0
"2015"	"......2844 Buus"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......2844 Buus"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......2844 Buus"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2845 Diepflingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......2845 Diepflingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2845 Diepflingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......2845 Diepflingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2846 Gelterkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	38	7	1
"2015"	"......2846 Gelterkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	0
"2015"	"......2846 Gelterkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	30	6	1
"2015"	"......2846 Gelterkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......2847 Häfelfingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......2847 Häfelfingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2847 Häfelfingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......2847 Häfelfingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2848 Hemmiken"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......2848 Hemmiken"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2848 Hemmiken"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......2848 Hemmiken"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2849 Itingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	0	0
"2015"	"......2849 Itingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2849 Itingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......2849 Itingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2850 Känerkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	0	0
"2015"	"......2850 Känerkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......2850 Känerkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......2850 Känerkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......2851 Kilchberg (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......2851 Kilchberg (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
