"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"40-44 Jahre"	"45-49 Jahre"	"50-54 Jahre"	"55-59 Jahre"	"60-64 Jahre"
"2015"	"......2850 Känerkinden"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	7	2	5
"2015"	"......2851 Kilchberg (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	5	5	7	5
"2015"	"......2851 Kilchberg (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	1	0	0
"2015"	"......2851 Kilchberg (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2851 Kilchberg (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......2852 Läufelfingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	39	55	55	44	33
"2015"	"......2852 Läufelfingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	3	5	4	0
"2015"	"......2852 Läufelfingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	4	5
"2015"	"......2852 Läufelfingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	3	11	5	3
"2015"	"......2853 Maisprach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	29	52	65	40	25
"2015"	"......2853 Maisprach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	11	6	6	4
"2015"	"......2853 Maisprach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	4	2	1
"2015"	"......2853 Maisprach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	8	15	6	1
"2015"	"......2854 Nusshof"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	16	12	11	7
"2015"	"......2854 Nusshof"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	4	1	0	1
"2015"	"......2854 Nusshof"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	0
"2015"	"......2854 Nusshof"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	3	0	1
"2015"	"......2855 Oltingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	16	24	17	22	12
"2015"	"......2855 Oltingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	2	1	2	0
"2015"	"......2855 Oltingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	0
"2015"	"......2855 Oltingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	4	4	2
"2015"	"......2856 Ormalingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	70	75	92	71	67
"2015"	"......2856 Ormalingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	20	6	6	6	6
"2015"	"......2856 Ormalingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	1	1	11
"2015"	"......2856 Ormalingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	14	18	16	9
"2015"	"......2857 Rickenbach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	26	34	19	20	19
"2015"	"......2857 Rickenbach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	9	2	0	1
"2015"	"......2857 Rickenbach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2857 Rickenbach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	2	2	3	2
"2015"	"......2858 Rothenfluh"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	23	32	36	39	22
"2015"	"......2858 Rothenfluh"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	5	2	0	0
"2015"	"......2858 Rothenfluh"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	1	1
"2015"	"......2858 Rothenfluh"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	6	6	8	6
"2015"	"......2859 Rümlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	9	16	20	13	10
"2015"	"......2859 Rümlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	2	1	0
"2015"	"......2859 Rümlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	2
"2015"	"......2859 Rümlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	5	2	2	1
"2015"	"......2860 Rünenberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	26	28	33	36	20
"2015"	"......2860 Rünenberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	3	4	2	1
"2015"	"......2860 Rünenberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	1	2
"2015"	"......2860 Rünenberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	8	6	3	3
"2015"	"......2861 Sissach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	212	222	254	232	210
"2015"	"......2861 Sissach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	40	35	28	19	19
"2015"	"......2861 Sissach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	5	9	14
"2015"	"......2861 Sissach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	28	38	50	61	37
"2015"	"......2862 Tecknau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	25	35	35	28	28
"2015"	"......2862 Tecknau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	3	3	2	0
"2015"	"......2862 Tecknau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	2
"2015"	"......2862 Tecknau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	8	3	4	3
"2015"	"......2863 Tenniken"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	31	38	40	39	36
"2015"	"......2863 Tenniken"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	7	4	2	0
"2015"	"......2863 Tenniken"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	3	0	2
"2015"	"......2863 Tenniken"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	7	6	9	5
"2015"	"......2864 Thürnen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	41	57	62	54	36
"2015"	"......2864 Thürnen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	9	2	2	3
"2015"	"......2864 Thürnen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	3	3	4
"2015"	"......2864 Thürnen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	12	11	11	7
"2015"	"......2865 Wenslingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	25	40	44	23	23
"2015"	"......2865 Wenslingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	6	6	3	2
"2015"	"......2865 Wenslingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	0
"2015"	"......2865 Wenslingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	12	4	2
"2015"	"......2866 Wintersingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	15	38	32	26	21
"2015"	"......2866 Wintersingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	8	5	1	0
"2015"	"......2866 Wintersingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	0	2
"2015"	"......2866 Wintersingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	4	9	6	3
"2015"	"......2867 Wittinsburg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	21	30	15	10	8
"2015"	"......2867 Wittinsburg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	4	1	0	0
"2015"	"......2867 Wittinsburg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	1
"2015"	"......2867 Wittinsburg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	6	1	0	2
"2015"	"......2868 Zeglingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	20	16	21	12	18
"2015"	"......2868 Zeglingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	2	0	0
"2015"	"......2868 Zeglingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	1	0
"2015"	"......2868 Zeglingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	1	4	2	2
"2015"	"......2869 Zunzgen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	83	100	118	94	89
"2015"	"......2869 Zunzgen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	16	7	11	4	2
"2015"	"......2869 Zunzgen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	1	3	8
"2015"	"......2869 Zunzgen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	19	28	19	9
"2015"	"......2881 Arboldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	24	25	21	16	21
"2015"	"......2881 Arboldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	2	2	1	0
"2015"	"......2881 Arboldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	0
"2015"	"......2881 Arboldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	8	3	1	5
"2015"	"......2882 Bennwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	32	26	20	17	20
"2015"	"......2882 Bennwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	3	2	2	0
"2015"	"......2882 Bennwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2882 Bennwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	3	1	0	1
"2015"	"......2883 Bretzwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	23	42	38	26	14
"2015"	"......2883 Bretzwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	4	2	1	1
"2015"	"......2883 Bretzwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	0
"2015"	"......2883 Bretzwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	8	6	2	1
"2015"	"......2884 Diegten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	62	74	72	50	42
"2015"	"......2884 Diegten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	12	9	4	3	2
"2015"	"......2884 Diegten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	1	3	4
"2015"	"......2884 Diegten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	17	14	11	6
"2015"	"......2885 Eptingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	20	18	22	22	13
"2015"	"......2885 Eptingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	7	4	1	2	0
"2015"	"......2885 Eptingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	3
"2015"	"......2885 Eptingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	5	4	3	3
"2015"	"......2886 Hölstein"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	96	88	107	83	80
"2015"	"......2886 Hölstein"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	18	11	14	4	3
"2015"	"......2886 Hölstein"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	2	6	11
"2015"	"......2886 Hölstein"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	15	22	12	11
"2015"	"......2887 Lampenberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	17	23	19	18	25
"2015"	"......2887 Lampenberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	5	2	1	5
"2015"	"......2887 Lampenberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	2
"2015"	"......2887 Lampenberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	2	3	2
"2015"	"......2888 Langenbruck"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	32	38	37	48	29
"2015"	"......2888 Langenbruck"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	5	4	9	1
"2015"	"......2888 Langenbruck"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	6	5
"2015"	"......2888 Langenbruck"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	10	7	6	3
"2015"	"......2889 Lauwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	15	16	10	12
"2015"	"......2889 Lauwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	4	2	1	0
"2015"	"......2889 Lauwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	2
"2015"	"......2889 Lauwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	1	2	2	0
"2015"	"......2890 Liedertswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	3	7	8	5
"2015"	"......2890 Liedertswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	2	0
"2015"	"......2890 Liedertswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	0
"2015"	"......2890 Liedertswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0	3	1
"2015"	"......2891 Niederdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	61	71	64	74	58
"2015"	"......2891 Niederdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	5	2	6	0
"2015"	"......2891 Niederdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	2	4	7
"2015"	"......2891 Niederdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	11	7	12	12
"2015"	"......2892 Oberdorf (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	78	94	92	95	80
"2015"	"......2892 Oberdorf (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	8	5	6	4
"2015"	"......2892 Oberdorf (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	0	4	7
"2015"	"......2892 Oberdorf (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	14	14	22	21	8
"2015"	"......2893 Reigoldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	56	79	73	41	33
"2015"	"......2893 Reigoldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	7	16	10	4	4
"2015"	"......2893 Reigoldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	3	4	2
"2015"	"......2893 Reigoldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	16	14	5	2
"2015"	"......2894 Titterten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	14	15	22	16
"2015"	"......2894 Titterten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	2	3	2	0
"2015"	"......2894 Titterten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	0	2
"2015"	"......2894 Titterten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	0	3	0
"2015"	"......2895 Waldenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	39	61	49	48	35
"2015"	"......2895 Waldenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	8	8	6	4	4
"2015"	"......2895 Waldenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	1	1	2
"2015"	"......2895 Waldenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	4	12	9	7
"2015"	"......2901 Gächlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	17	31	42	37	35
"2015"	"......2901 Gächlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	4	5	3	6
"2015"	"......2901 Gächlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	3	5
"2015"	"......2901 Gächlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	6	3	5	4
"2015"	"......2903 Löhningen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	53	52	53	54	40
"2015"	"......2903 Löhningen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	8	8	7	3	2
"2015"	"......2903 Löhningen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	3	2
"2015"	"......2903 Löhningen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	6	11	7	5
"2015"	"......2904 Neunkirch"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	65	79	90	79	60
"2015"	"......2904 Neunkirch"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	13	17	8	5	3
"2015"	"......2904 Neunkirch"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	5	2	5
"2015"	"......2904 Neunkirch"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	14	22	15	9
"2015"	"......2914 Büttenhardt"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	15	15	17	16	14
"2015"	"......2914 Büttenhardt"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	5	3	3	0
"2015"	"......2914 Büttenhardt"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	0
"2015"	"......2914 Büttenhardt"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	1	1	3	1
"2015"	"......2915 Dörflingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	25	41	51	39	51
"2015"	"......2915 Dörflingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	11	6	4	3	2
"2015"	"......2915 Dörflingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	4	6
"2015"	"......2915 Dörflingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	4	5	2	10
"2015"	"......2917 Lohn (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	24	37	29	32	25
"2015"	"......2917 Lohn (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	8	2	0	1
"2015"	"......2917 Lohn (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0	4	4
"2015"	"......2917 Lohn (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	3	2	3
"2015"	"......2919 Stetten (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	55	52	63	41	36
"2015"	"......2919 Stetten (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	2	2	0	0
"2015"	"......2919 Stetten (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	4	5
"2015"	"......2919 Stetten (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	3	9	3	4
"2015"	"......2920 Thayngen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	139	208	212	202	145
"2015"	"......2920 Thayngen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	24	41	18	13	5
"2015"	"......2920 Thayngen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	4	1	14	9
"2015"	"......2920 Thayngen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	21	23	37	32	24
"2015"	"......2931 Bargen (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	8	19	15	6	10
"2015"	"......2931 Bargen (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	1	4	0	0
"2015"	"......2931 Bargen (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	1
"2015"	"......2931 Bargen (SH)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	3	2	2	2
"2015"	"......2932 Beringen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	152	152	196	148	151
"2015"	"......2932 Beringen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	26	17	19	13	10
"2015"	"......2932 Beringen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	2	4	11	14
"2015"	"......2932 Beringen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	18	42	29	23
"2015"	"......2933 Buchberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	25	40	39	38	31
"2015"	"......2933 Buchberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	6	2	3	2
"2015"	"......2933 Buchberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	1	1
"2015"	"......2933 Buchberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	7	7	4
"2015"	"......2936 Merishausen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	36	35	32	27	21
"2015"	"......2936 Merishausen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	4	1	4	1
"2015"	"......2936 Merishausen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	3
"2015"	"......2936 Merishausen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	4	5	2	2
"2015"	"......2937 Neuhausen am Rheinfall"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	287	327	373	351	310
"2015"	"......2937 Neuhausen am Rheinfall"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	48	47	46	39	23
"2015"	"......2937 Neuhausen am Rheinfall"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	4	12	20	31
"2015"	"......2937 Neuhausen am Rheinfall"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	43	60	81	65	64
"2015"	"......2938 Rüdlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	28	32	27	30	31
"2015"	"......2938 Rüdlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	3	2	3	3
"2015"	"......2938 Rüdlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	2
