"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"65-69 Jahre"	"70-74 Jahre"	"75-79 Jahre"	"80-84 Jahre"	"85-89 Jahre"
"2015"	"......2614 Büsserach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	59	44	38	28	24
"2015"	"......2614 Büsserach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	0	1	0	1
"2015"	"......2614 Büsserach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	16	15	14	20
"2015"	"......2614 Büsserach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	1	3	0
"2015"	"......2615 Erschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	25	14	15	17	18
"2015"	"......2615 Erschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	1	0	1	1
"2015"	"......2615 Erschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	1	3	8	13
"2015"	"......2615 Erschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	0	1	0
"2015"	"......2616 Fehren"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	15	18	13	11	3
"2015"	"......2616 Fehren"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	1	0
"2015"	"......2616 Fehren"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	4	5	6	3
"2015"	"......2616 Fehren"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	0	1	0
"2015"	"......2617 Grindel"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	13	9	8	10	7
"2015"	"......2617 Grindel"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	1	1
"2015"	"......2617 Grindel"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	3	5	4
"2015"	"......2617 Grindel"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0	0	0
"2015"	"......2618 Himmelried"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	32	34	11	16	5
"2015"	"......2618 Himmelried"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0	2	0
"2015"	"......2618 Himmelried"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	10	4	9	4
"2015"	"......2618 Himmelried"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	7	1	1	0
"2015"	"......2619 Kleinlützel"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	41	32	27	28	14
"2015"	"......2619 Kleinlützel"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	2	1	2	0
"2015"	"......2619 Kleinlützel"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	10	11	17	10
"2015"	"......2619 Kleinlützel"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	4	0	0	0
"2015"	"......2620 Meltingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	17	13	14	11	4
"2015"	"......2620 Meltingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	2	1	0
"2015"	"......2620 Meltingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	3	8	4	2
"2015"	"......2620 Meltingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0	0	0
"2015"	"......2621 Nunningen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	51	45	35	29	20
"2015"	"......2621 Nunningen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	1	2	3	1
"2015"	"......2621 Nunningen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	7	13	14	17
"2015"	"......2621 Nunningen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	4	0	0	0
"2015"	"......2622 Zullwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	21	9	6	7
"2015"	"......2622 Zullwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	3	1	0	0
"2015"	"......2622 Zullwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	5	7	4	3
"2015"	"......2622 Zullwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	0	0	0
"2015"	"......2701 Basel"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4421	3990	3575	3282	2623
"2015"	"......2701 Basel"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	643	624	448	387	323
"2015"	"......2701 Basel"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	575	750	1126	1485	1523
"2015"	"......2701 Basel"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1054	844	665	472	283
"2015"	"......2702 Bettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	30	46	37	31	17
"2015"	"......2702 Bettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	8	8	7	2
"2015"	"......2702 Bettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	4	13	9	9
"2015"	"......2702 Bettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	4	3	5	2
"2015"	"......2703 Riehen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	652	688	636	564	403
"2015"	"......2703 Riehen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	64	75	59	48	40
"2015"	"......2703 Riehen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	87	131	211	244	244
"2015"	"......2703 Riehen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	104	96	64	47	23
"2015"	"......2761 Aesch (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	358	257	246	176	96
"2015"	"......2761 Aesch (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	12	7	8	6	3
"2015"	"......2761 Aesch (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	42	49	69	88	75
"2015"	"......2761 Aesch (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	56	38	25	7	1
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	631	610	526	445	293
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	65	54	25	21	17
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	67	116	171	208	184
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	126	106	66	49	30
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	320	339	259	222	165
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	37	38	24	25	19
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	67	83	104	102
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	67	51	37	19	10
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	120	86	78	49	23
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	2	0	2	2
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	16	15	21	14
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	6	6	1	0
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	494	479	426	360	203
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	46	33	29	26	13
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	63	81	136	156	106
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	80	69	54	45	20
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	308	311	319	274	173
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	27	16	6	19	6
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	51	67	96	142	114
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	64	54	42	24	12
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	242	221	183	128	72
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	25	7	12	12	4
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	26	33	48	61	42
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	39	24	24	4	4
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	169	170	109	86	42
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	7	2	4	3
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	18	35	36	34	25
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	25	12	5	1
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	346	283	255	256	193
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	22	14	11	13	8
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	41	61	76	146	125
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	62	34	31	10	8
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	526	571	446	363	262
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	40	41	27	16	15
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	73	124	149	180	179
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	75	70	38	30	18
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	367	323	279	191	139
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	26	16	13	6	7
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	45	67	81	89	81
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	65	42	37	9	9
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	91	84	45	35	11
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	7	2	1	1	0
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	19	12	15	8
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	4	5	0	0
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	673	647	567	423	236
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	37	41	30	20	6
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	89	126	184	228	151
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	109	107	63	36	11
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	52	38	32	27	11
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	1	0	1
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	8	8	12	9
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	5	1	1	0
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	301	313	252	183	99
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	18	3	10	8	7
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	28	62	73	80	60
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	54	52	22	9	7
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	21	15	19	9	7
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	0	3	0
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	3	7	5	6
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	43	38	21	16	16
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	2	2	0	1
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	14	10	10	8	12
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	4	2	2	0
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	8	5	4	6
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	1	0	0	0
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	2	4
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	1	0	1
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	24	29	13	16	5
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	1	0	1	0
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	11	4	9	4
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	4	0	2	0
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	28	30	16	24	13
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	3	0	2	2
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	5	6	11	7
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	0	0	1	1
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	44	33	26	20	17
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	2	1	0	2
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	9	8	8	13
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	0	3	2	0
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	160	130	127	103	65
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	19	7	15	6	6
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	15	31	55	46	49
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	18	23	6	10	3
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	43	26	15	18	13
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	1	0	4	1
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	10	7	8	9
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	2	1	0	1
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	13	6	9	6	3
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	2	0	0	0
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	2	6	2
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	1	0	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	4	2	1	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0	0	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	0	0	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0	0	0
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	44	40	29	27	12
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	0	1	3	1
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	9	10	16	9
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	4	2	1	0
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	37	26	17	26	10
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	0	0	0	0
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	7	8	13	9
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	1	1	0	0
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	59	42	33	23	19
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	2	2	0	0
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	7	8	15	14
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	8	3	1	2
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	49	50	30	20	11
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	2	1	0	0
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	15	8	10	9
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	5	3	0	1
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	39	31	16	11	12
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	0	0	0	0
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	4	5	5	7
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	4	2	0	2
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	130	116	58	56	35
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	5	4	2	1
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	20	9	23	24
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	20	10	5	3	1
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	183	148	132	86	56
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	12	8	8	5	6
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	20	32	39	46	41
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	35	13	20	7	2
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	173	160	101	88	68
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	4	1	2	4
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	15	26	33	32	45
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	27	18	13	7	3
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	37	22	16	8	2
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0	0	0
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	6	6	5	2
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	20	7	4	4	2
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	0	0	0	0
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	1	1	0
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	1	0	0
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	126	112	82	63	43
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	3	4	4	2
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	18	20	27	34	35
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	9	8	3	1
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	432	337	277	223	172
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	27	20	10	15	18
