"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"40-44 Jahre"	"45-49 Jahre"	"50-54 Jahre"	"55-59 Jahre"	"60-64 Jahre"
"2015"	"......2618 Himmelried"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	6	9	9	9
"2015"	"......2619 Kleinlützel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	54	52	60	52
"2015"	"......2619 Kleinlützel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	13	14	7	6
"2015"	"......2619 Kleinlützel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......2619 Kleinlützel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	5	9	11	5
"2015"	"......2620 Meltingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	22	28	31	25	20
"2015"	"......2620 Meltingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	6	6	0	3
"2015"	"......2620 Meltingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	2
"2015"	"......2620 Meltingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	4	1	2
"2015"	"......2621 Nunningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	59	81	85	90	65
"2015"	"......2621 Nunningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	18	17	18	8	13
"2015"	"......2621 Nunningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	2	1	2
"2015"	"......2621 Nunningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	9	16	11	9
"2015"	"......2622 Zullwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	27	23	28	17	26
"2015"	"......2622 Zullwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	6	7	2	1
"2015"	"......2622 Zullwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......2622 Zullwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	4	2	5
"2015"	"......2701 Basel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5967	6167	6364	5524	4600
"2015"	"......2701 Basel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2202	1946	1689	1201	845
"2015"	"......2701 Basel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	24	35	58	89
"2015"	"......2701 Basel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	544	824	1035	1007	894
"2015"	"......2702 Bettingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	33	51	58	45	40
"2015"	"......2702 Bettingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	12	7	13	5	3
"2015"	"......2702 Bettingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	1
"2015"	"......2702 Bettingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	4	6	2	7
"2015"	"......2703 Riehen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	621	789	804	799	548
"2015"	"......2703 Riehen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	167	162	137	96	59
"2015"	"......2703 Riehen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	1	6	13
"2015"	"......2703 Riehen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	44	66	115	123	78
"2015"	"......2761 Aesch (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	353	423	398	373	298
"2015"	"......2761 Aesch (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	93	82	62	48	16
"2015"	"......2761 Aesch (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	4	4	5	7
"2015"	"......2761 Aesch (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	35	51	67	65	60
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	745	780	743	650	571
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	209	168	125	99	75
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	6	8	10
"2015"	"......2762 Allschwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	53	95	119	132	78
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	267	329	362	310	268
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	87	61	63	45	25
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	3	6	5
"2015"	"......2763 Arlesheim"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	13	32	49	39	36
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	119	154	141	135	117
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	22	19	12	12	6
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	2	0
"2015"	"......2764 Biel-Benken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	10	8	21	18	17
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	534	577	623	465	420
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	150	155	107	79	46
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	3	3	6
"2015"	"......2765 Binningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	42	53	104	63	60
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	379	383	394	333	269
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	123	100	90	63	35
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	2	8	5
"2015"	"......2766 Birsfelden"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	35	62	62	58	61
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	220	234	238	211	177
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	59	46	35	25	15
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	1	10
"2015"	"......2767 Bottmingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	21	24	30	28
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	165	209	206	164	171
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	45	47	30	17	14
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	1	3	3
"2015"	"......2768 Ettingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	10	23	37	23	23
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	372	455	527	383	331
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	102	111	91	48	26
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	4	5	8
"2015"	"......2769 Münchenstein"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	40	45	73	57	47
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	547	697	707	618	536
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	155	155	107	89	55
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	3	5	7	7
"2015"	"......2770 Muttenz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	35	74	86	93	67
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	376	446	456	390	303
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	93	85	82	48	29
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	3	3	7
"2015"	"......2771 Oberwil (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	45	56	54	41
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	68	109	113	123	77
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	15	16	7	14	7
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......2772 Pfeffingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	7	18	23	10
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	598	770	748	683	535
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	152	173	132	88	42
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	5	4	12
"2015"	"......2773 Reinach (BL)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	47	86	99	115	85
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	40	57	64	58	45
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	10	8	9	4	4
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	1
"2015"	"......2774 Schönenbuch"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	5	10	11	6
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	318	413	438	341	277
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	79	76	60	36	20
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	1	3	5
"2015"	"......2775 Therwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	14	48	57	57	36
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	27	25	29	25	29
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	13	4	6	3	1
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......2781 Blauen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	2	6	6
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	67	87	79	73	50
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	16	20	13	2	4
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......2782 Brislach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	7	11	13	7
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	9	13	10	12	6
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	5	2	2	0
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2783 Burg im Leimental"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	3	3	1
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	36	30	25	17
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	12	3	5	6	2
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	0
"2015"	"......2784 Dittingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	6	9	4	2
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	62	77	78	76	49
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	14	15	10	7	1
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2785 Duggingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	7	17	13	13
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	72	83	85	83	61
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	17	27	14	10	11
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	3	3
"2015"	"......2786 Grellingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	15	8	12	7
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	189	221	249	180	141
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	62	47	46	24	12
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	1	3	5
"2015"	"......2787 Laufen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	15	25	37	28	18
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	43	59	61	47
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	9	9	19	11	7
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	3	0
"2015"	"......2788 Liesberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	4	5	8	5
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	8	27	15	16	14
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	5	1	2	2
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	0
"2015"	"......2789 Nenzlingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	2	3	2
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	11	11	18	11	13
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	4	3	1	1
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2790 Roggenburg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	4	2	4
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	80	89	78	78	63
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	25	15	12	6	2
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	1	2	0
"2015"	"......2791 Röschenz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	11	12	11	5
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	38	74	55	68	49
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	13	15	9	11	7
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	1
"2015"	"......2792 Wahlen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	10	6	14	3
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	86	105	106	95	64
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	25	20	15	20	4
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	3	2	1
"2015"	"......2793 Zwingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	16	15	17	11
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	59	74	79	68	46
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	14	9	14	8	5
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	1	1
"2015"	"......2821 Arisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	9	6	8	7
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	37	38	52	43	38
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	11	16	7	5	3
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	0
"2015"	"......2822 Augst"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	6	14	10	5
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	115	160	205	190	148
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	30	32	24	17	4
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	3	0	0
"2015"	"......2823 Bubendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	18	22	18	16
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	245	261	250	233	159
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	49	51	40	25	13
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	1	2	3
"2015"	"......2824 Frenkendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	17	29	33	34	23
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	136	169	168	130	141
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	29	36	28	14	18
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	3	3
"2015"	"......2825 Füllinsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	19	29	21	18
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	51	45	55	36	29
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	11	6	3	3
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......2826 Giebenach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	4	10	7	3
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	12	16	14	9	12
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	4	4	1	2
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	1
"2015"	"......2827 Hersberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	3	2	2
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	153	185	202	198	143
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	41	35	22	20	6
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	1	4
"2015"	"......2828 Lausen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	10	19	22	29	19
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	480	513	556	496	401
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	133	107	94	71	35
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	8	8	5	7
"2015"	"......2829 Liestal"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	36	67	81	85	63
"2015"	"......2830 Lupsingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	42	67	63	38	48
"2015"	"......2830 Lupsingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	7	9	6	1	7
"2015"	"......2830 Lupsingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2830 Lupsingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	6	16	5	3
"2015"	"......2831 Pratteln"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	567	601	559	551	449
"2015"	"......2831 Pratteln"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	148	133	97	56	33
"2015"	"......2831 Pratteln"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	4	4	8
"2015"	"......2831 Pratteln"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	47	86	82	81	59
"2015"	"......2832 Ramlinsburg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	24	37	42	37	26
"2015"	"......2832 Ramlinsburg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	13	5	2	3
"2015"	"......2832 Ramlinsburg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	0
"2015"	"......2832 Ramlinsburg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	4	8	3	4
"2015"	"......2833 Seltisberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	58	53	52	49
"2015"	"......2833 Seltisberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	9	10	6	6	3
"2015"	"......2833 Seltisberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	1
"2015"	"......2833 Seltisberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	7	8	7	7
"2015"	"......2834 Ziefen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	54	71	56	58
