"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"65-69 Jahre"	"70-74 Jahre"	"75-79 Jahre"	"80-84 Jahre"	"85-89 Jahre"
"2015"	"......2305 Schmitten (FR)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	4	0	1	0
"2015"	"......2306 Tafers"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	68	88	50	43	16
"2015"	"......2306 Tafers"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	11	5	1	2	0
"2015"	"......2306 Tafers"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	2	7	6	6
"2015"	"......2306 Tafers"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	5	3	2	0
"2015"	"......2307 Tentlingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	33	34	22	13	6
"2015"	"......2307 Tentlingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	4	1	0	0
"2015"	"......2307 Tentlingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	5	1	3	2
"2015"	"......2307 Tentlingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	4	3	1	0
"2015"	"......2308 Ueberstorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	74	57	31	16	17
"2015"	"......2308 Ueberstorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	0	1	2	2
"2015"	"......2308 Ueberstorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	3	3	2	5
"2015"	"......2308 Ueberstorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	4	0	2	0
"2015"	"......2309 Wünnewil-Flamatt"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	141	111	66	47	27
"2015"	"......2309 Wünnewil-Flamatt"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	7	7	3	1	0
"2015"	"......2309 Wünnewil-Flamatt"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	9	6	10	5
"2015"	"......2309 Wünnewil-Flamatt"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	17	13	2	2	2
"2015"	"......2310 Zumholz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	7	11	5	3	2
"2015"	"......2310 Zumholz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	2	0	0	0
"2015"	"......2310 Zumholz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	1
"2015"	"......2310 Zumholz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	1	0	0
"2015"	"......2321 Attalens"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	63	48	35	19	8
"2015"	"......2321 Attalens"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	3	1	0	0
"2015"	"......2321 Attalens"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	3	4	2	0
"2015"	"......2321 Attalens"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	7	2	2	0
"2015"	"......2323 Bossonnens"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	27	14	8	7	3
"2015"	"......2323 Bossonnens"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	1	0	0	1
"2015"	"......2323 Bossonnens"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	0
"2015"	"......2323 Bossonnens"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	10	2	1	0	0
"2015"	"......2325 Châtel-Saint-Denis"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	135	111	66	47	29
"2015"	"......2325 Châtel-Saint-Denis"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	16	17	4	0	3
"2015"	"......2325 Châtel-Saint-Denis"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	7	8	10	6
"2015"	"......2325 Châtel-Saint-Denis"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	23	9	10	6	2
"2015"	"......2328 Granges (Veveyse)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	13	18	8	9	4
"2015"	"......2328 Granges (Veveyse)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	2	2	0
"2015"	"......2328 Granges (Veveyse)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	2	1
"2015"	"......2328 Granges (Veveyse)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	1	0	0
"2015"	"......2333 Remaufens"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	29	12	8	6	1
"2015"	"......2333 Remaufens"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	1	1	1	0
"2015"	"......2333 Remaufens"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	3	1	0
"2015"	"......2333 Remaufens"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	0	0	0
"2015"	"......2335 Saint-Martin (FR)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	23	14	11	11	6
"2015"	"......2335 Saint-Martin (FR)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	2	0	2	1
"2015"	"......2335 Saint-Martin (FR)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	4	3	2
"2015"	"......2335 Saint-Martin (FR)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	0	0	0
"2015"	"......2336 Semsales"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	24	9	8	4
"2015"	"......2336 Semsales"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	1	0	0
"2015"	"......2336 Semsales"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	0	2	2
"2015"	"......2336 Semsales"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	0	0	1	0
"2015"	"......2337 Le Flon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	15	23	9	9	6
"2015"	"......2337 Le Flon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	0	0	2	0
"2015"	"......2337 Le Flon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	4	0	2	2
"2015"	"......2337 Le Flon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	4	1	0	0
"2015"	"......2338 La Verrerie"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	23	21	15	3	2
"2015"	"......2338 La Verrerie"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	1	1	0	2
"2015"	"......2338 La Verrerie"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	3	0	0
"2015"	"......2338 La Verrerie"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	0	0	0
"2015"	"......2401 Egerkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	90	68	38	26	19
"2015"	"......2401 Egerkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	4	1	1	1
"2015"	"......2401 Egerkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	4	3	3	7
"2015"	"......2401 Egerkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	15	9	1	1	0
"2015"	"......2402 Härkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	35	26	12	10	7
"2015"	"......2402 Härkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	3	0	0	0
"2015"	"......2402 Härkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	5	3	1	1
"2015"	"......2402 Härkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	1	1	0
"2015"	"......2403 Kestenholz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	44	47	24	26	7
"2015"	"......2403 Kestenholz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	2	6	2	0
"2015"	"......2403 Kestenholz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	4	1	2	3
"2015"	"......2403 Kestenholz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	3	0	0	0
"2015"	"......2404 Neuendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	45	42	16	9	10
"2015"	"......2404 Neuendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	3	1	0	1
"2015"	"......2404 Neuendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	1	3	2
"2015"	"......2404 Neuendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	2	3	0	0
"2015"	"......2405 Niederbuchsiten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	21	22	12	11	7
"2015"	"......2405 Niederbuchsiten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	3	1	0	0
"2015"	"......2405 Niederbuchsiten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	1
"2015"	"......2405 Niederbuchsiten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	3	2	0	1
"2015"	"......2406 Oberbuchsiten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	28	30	15	10
"2015"	"......2406 Oberbuchsiten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	2	0	2	1
"2015"	"......2406 Oberbuchsiten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	3	1	5
"2015"	"......2406 Oberbuchsiten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	3	1	1	0
"2015"	"......2407 Oensingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	154	111	68	55	27
"2015"	"......2407 Oensingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	6	6	1	1
"2015"	"......2407 Oensingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	7	12	10	9
"2015"	"......2407 Oensingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	22	16	5	2	2
"2015"	"......2408 Wolfwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	61	48	28	26	10
"2015"	"......2408 Wolfwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	2	0	2	0
"2015"	"......2408 Wolfwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	3	4	5
"2015"	"......2408 Wolfwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	2	0	0	0
"2015"	"......2421 Aedermannsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	18	11	10	10	3
"2015"	"......2421 Aedermannsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	1	4	2	0
"2015"	"......2421 Aedermannsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	2	2
"2015"	"......2421 Aedermannsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	0	0	0
"2015"	"......2422 Balsthal"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	165	121	93	59	35
"2015"	"......2422 Balsthal"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	9	7	1	5	1
"2015"	"......2422 Balsthal"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	12	9	8	9
"2015"	"......2422 Balsthal"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	15	12	2	1
"2015"	"......2423 Gänsbrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5	2	0	1	0
"2015"	"......2423 Gänsbrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0	0	0
"2015"	"......2423 Gänsbrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	0
"2015"	"......2423 Gänsbrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......2424 Herbetswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	6	22	15	7	5
"2015"	"......2424 Herbetswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	3	1	0	0
"2015"	"......2424 Herbetswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	0
"2015"	"......2424 Herbetswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	0	0	0
"2015"	"......2425 Holderbank (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	17	16	19	5	2
"2015"	"......2425 Holderbank (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	1	2	0	0
"2015"	"......2425 Holderbank (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	1	2	0
"2015"	"......2425 Holderbank (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	6	3	1	0
"2015"	"......2426 Laupersdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	52	30	23	17	9
"2015"	"......2426 Laupersdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	3	3	1	0
"2015"	"......2426 Laupersdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	2	2
"2015"	"......2426 Laupersdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	1	2	0	0
"2015"	"......2427 Matzendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	20	22	12	10
"2015"	"......2427 Matzendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	2	0	2	0
"2015"	"......2427 Matzendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	1	3	1
"2015"	"......2427 Matzendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	2	1	0
"2015"	"......2428 Mümliswil-Ramiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	66	46	49	44	11
"2015"	"......2428 Mümliswil-Ramiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	6	6	3	0
"2015"	"......2428 Mümliswil-Ramiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	2	5	6	5
"2015"	"......2428 Mümliswil-Ramiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	5	0	4	0
"2015"	"......2429 Welschenrohr"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	27	27	19	14	11
"2015"	"......2429 Welschenrohr"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	2	1	0	0
"2015"	"......2429 Welschenrohr"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	0	3	3
"2015"	"......2429 Welschenrohr"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	4	2	0	1
"2015"	"......2445 Biezwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	13	10	6	0	1
"2015"	"......2445 Biezwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	2	0	0	0
"2015"	"......2445 Biezwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......2445 Biezwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	1	0	0
"2015"	"......2455 Lüterkofen-Ichertswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	27	21	10	4	4
"2015"	"......2455 Lüterkofen-Ichertswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	0	1	0	0
"2015"	"......2455 Lüterkofen-Ichertswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	3	2	1
"2015"	"......2455 Lüterkofen-Ichertswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0	0	0
"2015"	"......2456 Lüterswil-Gächliwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	10	4	6	7	2
"2015"	"......2456 Lüterswil-Gächliwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	0	2	1	0
"2015"	"......2456 Lüterswil-Gächliwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	2	1
"2015"	"......2456 Lüterswil-Gächliwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......2457 Messen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	37	37	14	18	7
"2015"	"......2457 Messen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	4	1	2	0
"2015"	"......2457 Messen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	2	5	2
"2015"	"......2457 Messen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	3	0	0	1
"2015"	"......2461 Schnottwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	30	25	12	11	5
"2015"	"......2461 Schnottwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	1	0	0
"2015"	"......2461 Schnottwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	1	1	1
"2015"	"......2461 Schnottwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	2	0	1	0
"2015"	"......2463 Unterramsern"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	6	6	0	0	0
"2015"	"......2463 Unterramsern"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0	0	0
"2015"	"......2463 Unterramsern"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2463 Unterramsern"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	0	0	0
"2015"	"......2464 Lüsslingen-Nennigkofen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	40	21	11	11	7
"2015"	"......2464 Lüsslingen-Nennigkofen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	1	1	1	1
"2015"	"......2464 Lüsslingen-Nennigkofen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	2	1	1
"2015"	"......2464 Lüsslingen-Nennigkofen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	0	1	0	1
"2015"	"......2465 Buchegg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	87	48	33	22	9
"2015"	"......2465 Buchegg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	2	1	0	0
"2015"	"......2465 Buchegg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	0	5	1
"2015"	"......2465 Buchegg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	13	3	5	1	0
"2015"	"......2471 Bättwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	27	23	16	10	4
"2015"	"......2471 Bättwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	1	1	0	0
"2015"	"......2471 Bättwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	0	1	2
"2015"	"......2471 Bättwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	1	1	2	0
"2015"	"......2472 Büren (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	22	19	7	13	2
"2015"	"......2472 Büren (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	1	0	0	0
"2015"	"......2472 Büren (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	1	2	1
"2015"	"......2472 Büren (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	0	1	0
"2015"	"......2473 Dornach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	192	147	120	89	51
"2015"	"......2473 Dornach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	12	7	4	5	1
"2015"	"......2473 Dornach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	11	16	19	20
"2015"	"......2473 Dornach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	27	10	13	9	1
"2015"	"......2474 Gempen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	39	17	13	7	4
"2015"	"......2474 Gempen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	2	0	0	1
"2015"	"......2474 Gempen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	1	1	1
"2015"	"......2474 Gempen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	10	3	1	1	0
"2015"	"......2475 Hochwald"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	39	31	24	13	7
"2015"	"......2475 Hochwald"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	1	0	2	0
"2015"	"......2475 Hochwald"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	2	0
"2015"	"......2475 Hochwald"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	7	3	1	1
"2015"	"......2476 Hofstetten-Flüh"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	92	98	50	38	19
"2015"	"......2476 Hofstetten-Flüh"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	3	4	1	0
"2015"	"......2476 Hofstetten-Flüh"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	7	4	10	5
"2015"	"......2476 Hofstetten-Flüh"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	7	3	1	0
"2015"	"......2477 Metzerlen-Mariastein"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	24	21	21	14	9
"2015"	"......2477 Metzerlen-Mariastein"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	3	9	3	2
"2015"	"......2477 Metzerlen-Mariastein"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	3	2	3
"2015"	"......2477 Metzerlen-Mariastein"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	2	0	0	0
"2015"	"......2478 Nuglar-St. Pantaleon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	60	40	19	9	5
"2015"	"......2478 Nuglar-St. Pantaleon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	5	1	0	0
"2015"	"......2478 Nuglar-St. Pantaleon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	3	1	0
"2015"	"......2478 Nuglar-St. Pantaleon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	2	1	0	0
