"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"Altersklasse - Total"	"20-24 Jahre"	"25-29 Jahre"	"30-34 Jahre"	"35-39 Jahre"
"2015"	"......2513 Biberist"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	114	0	0	0	0
"2015"	"......2513 Biberist"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	323	0	3	4	14
"2015"	"......2514 Bolken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	292	14	6	24	14
"2015"	"......2514 Bolken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	127	14	6	8	1
"2015"	"......2514 Bolken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......2514 Bolken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	29	0	0	2	0
"2015"	"......2516 Deitingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1111	63	74	65	56
"2015"	"......2516 Deitingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	478	63	63	44	15
"2015"	"......2516 Deitingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	29	0	0	0	0
"2015"	"......2516 Deitingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	67	0	0	2	3
"2015"	"......2517 Derendingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3153	221	215	222	195
"2015"	"......2517 Derendingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1426	212	170	122	52
"2015"	"......2517 Derendingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	64	0	0	0	1
"2015"	"......2517 Derendingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	264	1	2	6	21
"2015"	"......2518 Etziken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	383	21	22	25	23
"2015"	"......2518 Etziken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	176	20	20	15	11
"2015"	"......2518 Etziken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......2518 Etziken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	27	0	0	0	0
"2015"	"......2519 Gerlafingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2477	152	172	181	194
"2015"	"......2519 Gerlafingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1129	144	125	74	59
"2015"	"......2519 Gerlafingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	51	0	1	0	0
"2015"	"......2519 Gerlafingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	186	0	2	6	11
"2015"	"......2520 Halten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	435	26	27	18	22
"2015"	"......2520 Halten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	183	26	24	10	5
"2015"	"......2520 Halten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	0	0	0	0
"2015"	"......2520 Halten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	22	0	0	0	1
"2015"	"......2523 Horriwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	441	29	15	31	19
"2015"	"......2523 Horriwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	196	29	14	14	6
"2015"	"......2523 Horriwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	0	0	0	0
"2015"	"......2523 Horriwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	16	0	0	1	0
"2015"	"......2524 Hüniken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	49	1	1	2	4
"2015"	"......2524 Hüniken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	21	1	1	1	3
"2015"	"......2524 Hüniken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......2524 Hüniken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......2525 Kriegstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	635	46	53	27	36
"2015"	"......2525 Kriegstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	280	46	46	14	17
"2015"	"......2525 Kriegstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	13	0	0	0	0
"2015"	"......2525 Kriegstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	42	0	0	0	0
"2015"	"......2526 Lohn-Ammannsegg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1333	81	69	75	74
"2015"	"......2526 Lohn-Ammannsegg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	559	80	58	53	30
"2015"	"......2526 Lohn-Ammannsegg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	37	0	0	0	0
"2015"	"......2526 Lohn-Ammannsegg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	87	0	0	1	2
"2015"	"......2527 Luterbach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1692	80	108	110	89
"2015"	"......2527 Luterbach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	706	78	94	60	28
"2015"	"......2527 Luterbach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	51	0	0	0	0
"2015"	"......2527 Luterbach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	147	0	2	1	2
"2015"	"......2528 Obergerlafingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	567	25	35	35	31
"2015"	"......2528 Obergerlafingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	235	25	30	16	10
"2015"	"......2528 Obergerlafingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	16	0	0	0	0
"2015"	"......2528 Obergerlafingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	50	0	0	1	6
"2015"	"......2529 Oekingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	401	18	14	24	23
"2015"	"......2529 Oekingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	173	18	8	17	6
"2015"	"......2529 Oekingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	0	0	0	0
"2015"	"......2529 Oekingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	34	0	1	0	1
"2015"	"......2530 Recherswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	893	54	36	62	52
"2015"	"......2530 Recherswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	346	51	27	27	11
"2015"	"......2530 Recherswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	23	0	0	0	0
"2015"	"......2530 Recherswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	83	0	0	1	0
"2015"	"......2532 Subingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1515	98	86	88	92
"2015"	"......2532 Subingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	661	95	69	47	29
"2015"	"......2532 Subingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	28	0	0	0	0
"2015"	"......2532 Subingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	111	0	0	4	4
"2015"	"......2534 Zuchwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4375	292	347	371	314
"2015"	"......2534 Zuchwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2020	276	259	203	123
"2015"	"......2534 Zuchwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	98	0	0	0	1
"2015"	"......2534 Zuchwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	369	0	5	13	18
"2015"	"......2535 Drei Höfe"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	372	17	13	22	19
"2015"	"......2535 Drei Höfe"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	150	17	11	13	6
"2015"	"......2535 Drei Höfe"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......2535 Drei Höfe"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	0	0	0	1
"2015"	"......2541 Balm bei Günsberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	115	5	7	2	7
"2015"	"......2541 Balm bei Günsberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	45	5	7	2	5
"2015"	"......2541 Balm bei Günsberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......2541 Balm bei Günsberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......2542 Bellach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2601	172	166	177	148
"2015"	"......2542 Bellach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1152	168	135	103	64
"2015"	"......2542 Bellach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	74	0	0	0	0
"2015"	"......2542 Bellach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	193	0	0	5	2
"2015"	"......2543 Bettlach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2457	144	161	156	141
"2015"	"......2543 Bettlach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1065	140	141	84	54
"2015"	"......2543 Bettlach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	63	0	0	0	0
"2015"	"......2543 Bettlach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	226	0	1	4	13
"2015"	"......2544 Feldbrunnen-St. Niklaus"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	490	22	22	30	23
"2015"	"......2544 Feldbrunnen-St. Niklaus"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	189	22	19	21	8
"2015"	"......2544 Feldbrunnen-St. Niklaus"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	16	0	0	0	0
"2015"	"......2544 Feldbrunnen-St. Niklaus"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	54	0	0	0	4
"2015"	"......2545 Flumenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	481	31	35	34	24
"2015"	"......2545 Flumenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	207	30	30	20	9
"2015"	"......2545 Flumenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......2545 Flumenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	45	0	0	3	3
"2015"	"......2546 Grenchen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	8258	500	588	608	564
"2015"	"......2546 Grenchen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3659	472	443	347	229
"2015"	"......2546 Grenchen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	223	0	0	1	1
"2015"	"......2546 Grenchen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	763	1	5	14	39
"2015"	"......2547 Günsberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	569	34	30	40	30
"2015"	"......2547 Günsberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	265	34	27	24	15
"2015"	"......2547 Günsberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	17	0	0	0	0
"2015"	"......2547 Günsberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	42	0	1	0	1
"2015"	"......2548 Hubersdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	362	20	11	20	22
"2015"	"......2548 Hubersdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	158	20	8	13	7
"2015"	"......2548 Hubersdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0	0	0
"2015"	"......2548 Hubersdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	17	0	0	0	0
"2015"	"......2549 Kammersrohr"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	18	1	4	1	0
"2015"	"......2549 Kammersrohr"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	10	1	4	1	0
"2015"	"......2549 Kammersrohr"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......2549 Kammersrohr"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0	0	0
"2015"	"......2550 Langendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1809	111	103	113	106
"2015"	"......2550 Langendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	783	107	89	75	43
"2015"	"......2550 Langendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	51	0	0	0	0
"2015"	"......2550 Langendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	128	0	0	0	1
"2015"	"......2551 Lommiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	737	38	29	23	40
"2015"	"......2551 Lommiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	286	38	25	13	12
"2015"	"......2551 Lommiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	22	0	0	0	0
"2015"	"......2551 Lommiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	52	0	0	0	2
"2015"	"......2553 Oberdorf (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	797	42	33	24	30
"2015"	"......2553 Oberdorf (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	310	42	30	14	13
"2015"	"......2553 Oberdorf (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	19	0	0	0	0
"2015"	"......2553 Oberdorf (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	56	0	0	0	2
"2015"	"......2554 Riedholz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1146	45	52	77	76
"2015"	"......2554 Riedholz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	483	45	46	46	29
"2015"	"......2554 Riedholz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	20	0	0	0	0
"2015"	"......2554 Riedholz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	77	0	0	2	3
"2015"	"......2555 Rüttenen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	729	26	42	38	47
"2015"	"......2555 Rüttenen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	321	25	41	16	17
"2015"	"......2555 Rüttenen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......2555 Rüttenen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	67	0	0	2	2
"2015"	"......2556 Selzach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1658	95	100	90	108
"2015"	"......2556 Selzach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	752	92	91	47	41
"2015"	"......2556 Selzach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	34	0	0	0	0
"2015"	"......2556 Selzach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	125	0	0	1	8
"2015"	"......2571 Boningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	369	24	31	29	28
"2015"	"......2571 Boningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	177	24	27	15	13
"2015"	"......2571 Boningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	0	0	0	0
"2015"	"......2571 Boningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	30	0	0	2	2
"2015"	"......2572 Däniken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1451	88	82	106	93
"2015"	"......2572 Däniken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	665	86	69	66	44
"2015"	"......2572 Däniken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	29	0	0	0	0
"2015"	"......2572 Däniken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	113	0	0	2	4
"2015"	"......2573 Dulliken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2427	185	191	151	162
"2015"	"......2573 Dulliken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1044	173	130	65	56
"2015"	"......2573 Dulliken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	46	0	0	0	0
"2015"	"......2573 Dulliken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	147	0	3	5	4
"2015"	"......2574 Eppenberg-Wöschnau"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	161	7	18	16	11
"2015"	"......2574 Eppenberg-Wöschnau"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	73	7	12	9	4
"2015"	"......2574 Eppenberg-Wöschnau"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	0	0
"2015"	"......2574 Eppenberg-Wöschnau"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	15	0	0	0	2
"2015"	"......2575 Fulenbach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	881	42	49	58	63
"2015"	"......2575 Fulenbach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	405	41	38	30	34
"2015"	"......2575 Fulenbach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	19	0	0	0	1
"2015"	"......2575 Fulenbach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	65	0	1	1	1
"2015"	"......2576 Gretzenbach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1333	92	90	78	68
"2015"	"......2576 Gretzenbach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	591	91	66	39	23
"2015"	"......2576 Gretzenbach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	27	0	0	0	0
"2015"	"......2576 Gretzenbach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	76	0	0	2	2
"2015"	"......2578 Gunzgen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	843	50	38	60	55
"2015"	"......2578 Gunzgen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	356	47	34	28	20
"2015"	"......2578 Gunzgen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	17	0	0	0	0
"2015"	"......2578 Gunzgen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	74	0	0	3	0
"2015"	"......2579 Hägendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2434	135	152	157	156
"2015"	"......2579 Hägendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1033	131	115	72	53
"2015"	"......2579 Hägendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	62	0	1	0	0
"2015"	"......2579 Hägendorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	183	0	0	7	10
"2015"	"......2580 Kappel (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1521	91	108	108	105
"2015"	"......2580 Kappel (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	662	88	87	57	32
"2015"	"......2580 Kappel (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	31	0	0	0	0
"2015"	"......2580 Kappel (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	104	0	0	2	6
"2015"	"......2581 Olten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	8738	532	940	888	633
"2015"	"......2581 Olten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4444	504	793	582	286
"2015"	"......2581 Olten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	205	0	0	0	0
"2015"	"......2581 Olten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	674	0	4	13	30
"2015"	"......2582 Rickenbach (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	438	29	20	21	23
"2015"	"......2582 Rickenbach (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	185	29	18	15	10
"2015"	"......2582 Rickenbach (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	17	0	0	0	0
"2015"	"......2582 Rickenbach (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	31	0	0	1	1
"2015"	"......2583 Schönenwerd"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2420	163	174	175	155
"2015"	"......2583 Schönenwerd"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1070	149	132	91	57
"2015"	"......2583 Schönenwerd"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	64	0	0	1	0
"2015"	"......2583 Schönenwerd"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	173	0	3	7	13
"2015"	"......2584 Starrkirch-Wil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	852	50	40	38	48
"2015"	"......2584 Starrkirch-Wil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	382	49	32	19	26
"2015"	"......2584 Starrkirch-Wil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	16	0	0	0	0
"2015"	"......2584 Starrkirch-Wil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	48	0	0	0	1
"2015"	"......2585 Walterswil (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	355	22	19	14	21
"2015"	"......2585 Walterswil (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	155	22	19	8	7
"2015"	"......2585 Walterswil (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0	0	0
"2015"	"......2585 Walterswil (SO)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	35	0	0	0	1
"2015"	"......2586 Wangen bei Olten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2509	154	159	162	195
"2015"	"......2586 Wangen bei Olten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1094	146	114	81	67
"2015"	"......2586 Wangen bei Olten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	49	0	1	0	0
"2015"	"......2586 Wangen bei Olten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	200	0	2	5	11
"2015"	"......2601 Solothurn"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	8079	506	787	775	630
